CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1
719963433,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,29,3,2,2,8318.0,1945,6373.0,1.487
708139833,Attrited Customer,40,M,3,Graduate,Unknown,$60K - $80K,Blue,30,4,2,3,6391.0,0,6391.0,0.632
710664558,Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,31,5,2,4,4736.0,945,3791.0,0.835
713687508,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,49,5,2,4,9944.0,1606,8338.0,0.62
816312633,Existing Customer,52,F,3,College,Married,$40K - $60K,Blue,47,6,3,3,4717.0,0,4717.0,0.563
712019883,Existing Customer,43,F,4,Unknown,Unknown,Unknown,Blue,34,5,3,3,12778.0,1528,11250.0,0.777
718216008,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,5,2,3,16920.0,2157,14763.0,0.629
718345233,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,35,6,3,3,3240.0,2517,723.0,0.636
771228183,Existing Customer,30,F,0,Graduate,Divorced,Less than $40K,Blue,17,4,1,3,4704.0,0,4704.0,1.177
789430083,Existing Customer,41,F,5,High School,Single,$40K - $60K,Blue,32,6,1,2,14987.0,1425,13562.0,0.8
779524833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,34,4,3,3,3554.0,1563,1991.0,0.893
823621083,Existing Customer,46,M,3,Graduate,Married,$120K +,Blue,42,3,3,4,9227.0,938,8289.0,0.735
715563558,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,40,3,3,2,7522.0,1057,6465.0,1.197
715424283,Existing Customer,31,F,0,College,Married,Less than $40K,Blue,21,5,2,2,1677.0,0,1677.0,1.369
807209808,Existing Customer,48,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,2319.0,1630,689.0,0.846
716578158,Existing Customer,39,F,1,Unknown,Married,Less than $40K,Blue,29,6,2,5,2722.0,1592,1130.0,1.319
708911508,Existing Customer,50,F,2,Unknown,Married,Less than $40K,Blue,39,3,3,2,2046.0,0,2046.0,0.936
717332733,Existing Customer,47,M,4,Unknown,Single,$80K - $120K,Silver,37,5,2,4,34516.0,0,34516.0,1.06
710681808,Existing Customer,53,M,3,High School,Single,$80K - $120K,Blue,42,6,3,3,18531.0,1548,16983.0,0.833
708740808,Existing Customer,45,M,4,Graduate,Married,$40K - $60K,Blue,36,5,3,4,4112.0,0,4112.0,0.777
711728208,Existing Customer,46,M,4,Graduate,Single,$120K +,Blue,34,4,1,2,34516.0,0,34516.0,0.991
720562008,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Silver,22,4,3,3,34516.0,1263,33253.0,0.603
709012083,Existing Customer,39,M,1,Uneducated,Married,Less than $40K,Blue,28,3,3,4,4683.0,2514,2169.0,0.58
771073908,Existing Customer,62,M,0,Unknown,Married,$40K - $60K,Blue,48,4,1,2,1438.3,0,1438.3,0.425
718174908,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,36,4,3,2,4224.0,2417,1807.0,0.522
709550958,Existing Customer,51,M,3,Graduate,Married,$60K - $80K,Blue,32,3,1,4,7133.0,0,7133.0,0.612
720411183,Existing Customer,34,F,1,High School,Single,Unknown,Blue,22,6,1,0,10253.0,1857,8396.0,1.193
720776508,Existing Customer,44,F,2,Doctorate,Single,$40K - $60K,Blue,25,4,3,2,4210.0,0,4210.0,1.224
755615208,Existing Customer,49,M,3,High School,Single,$120K +,Blue,42,5,3,2,12630.0,1822,10808.0,0.947
708147108,Existing Customer,26,M,0,Graduate,Divorced,Unknown,Blue,36,6,1,3,21084.0,2517,18567.0,0.763
827476983,Attrited Customer,56,F,2,College,Single,Less than $40K,Blue,52,3,5,1,3639.0,2178,1461.0,0.451
716682258,Existing Customer,52,M,1,High School,Divorced,$120K +,Blue,36,4,3,5,31945.0,1591,30354.0,0.711
708563433,Attrited Customer,65,F,0,High School,Single,Unknown,Blue,56,3,6,3,5894.0,477,5417.0,1.015
772277508,Existing Customer,65,F,1,Unknown,Single,Less than $40K,Blue,54,4,2,2,2209.0,0,2209.0,1.2990000000000002
712515558,Existing Customer,35,M,1,College,Single,$60K - $80K,Blue,26,3,2,3,23447.0,1515,21932.0,0.622
719342808,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,30,4,2,3,4180.0,688,3492.0,0.747
788957358,Existing Customer,53,F,1,Graduate,Single,$40K - $60K,Blue,39,3,3,2,4930.0,2227,2703.0,0.8009999999999999
778386033,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,Blue,18,6,3,4,3417.0,1749,1668.0,0.57
820060758,Existing Customer,50,F,1,College,Single,Less than $40K,Blue,45,4,2,4,4785.0,1965,2820.0,0.8
713271708,Existing Customer,46,M,3,Uneducated,Married,Less than $40K,Silver,33,5,2,2,12685.0,0,12685.0,0.674
720555483,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,3,3,3,21374.0,0,21374.0,0.631
709405758,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,28,4,3,2,1911.0,1217,694.0,0.363
769463433,Existing Customer,41,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,8666.0,0,8666.0,0.682
786087633,Existing Customer,60,M,0,Unknown,Married,$60K - $80K,Blue,54,4,1,0,2759.0,2501,258.0,0.505
738627708,Attrited Customer,49,F,2,Unknown,Single,Unknown,Blue,41,5,3,4,5984.0,0,5984.0,0.551
719527833,Existing Customer,45,F,4,High School,Unknown,Unknown,Blue,36,6,3,3,23000.0,1097,21903.0,1.095
715921758,Existing Customer,36,M,2,College,Single,$60K - $80K,Blue,25,5,3,2,1438.3,0,1438.3,0.579
717280158,Existing Customer,49,M,3,Graduate,Married,Less than $40K,Blue,36,3,3,5,2976.0,1817,1159.0,0.7390000000000001
714179658,Existing Customer,43,M,3,High School,Single,$120K +,Blue,36,3,1,3,34516.0,0,34516.0,0.852
806637558,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,53,5,2,5,1438.3,0,1438.3,0.425
714828708,Existing Customer,46,M,0,High School,Divorced,$80K - $120K,Blue,36,3,1,4,16099.0,0,16099.0,0.562
711989358,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,36,4,2,1,19595.0,1187,18408.0,0.875
720188508,Existing Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,25,3,2,4,13193.0,1749,11444.0,0.6709999999999999
719528958,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,36,3,1,3,8184.0,1508,6676.0,0.789
713110908,Existing Customer,30,M,1,Unknown,Married,Less than $40K,Blue,13,3,6,5,2607.0,1966,641.0,0.65
721179708,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,37,4,2,3,5758.0,0,5758.0,0.433
716363658,Existing Customer,51,M,2,Doctorate,Single,$120K +,Blue,36,4,2,5,25873.0,582,25291.0,0.769
711443808,Existing Customer,46,M,2,Unknown,Divorced,$60K - $80K,Blue,37,6,1,1,2695.0,1657,1038.0,0.813
778952058,Existing Customer,46,M,3,College,Married,$80K - $120K,Blue,32,4,2,5,20860.0,1496,19364.0,0.816
713642133,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,30,6,3,3,1892.0,1049,843.0,1.122
778908783,Existing Customer,52,M,3,College,Married,$80K - $120K,Blue,33,3,3,4,27751.0,1018,26733.0,0.426
778170633,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,38,6,2,2,34516.0,657,33859.0,0.723
714670533,Existing Customer,47,M,3,Unknown,Single,$80K - $120K,Blue,37,3,1,5,24580.0,2517,22063.0,0.509
771833433,Attrited Customer,49,M,2,High School,Married,$80K - $120K,Blue,38,3,2,4,29893.0,0,29893.0,0.519
772758783,Existing Customer,43,M,1,Unknown,Married,$80K - $120K,Blue,33,5,1,5,21165.0,735,20430.0,0.624
788959758,Existing Customer,47,F,4,Uneducated,Single,$40K - $60K,Blue,33,3,2,1,9148.0,561,8587.0,0.774
716878533,Existing Customer,55,M,2,Unknown,Married,$80K - $120K,Blue,46,4,1,1,10979.0,1889,9090.0,0.475
713267133,Existing Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,33,3,1,2,6519.0,851,5668.0,0.679
716263533,Existing Customer,44,M,5,High School,Married,$80K - $120K,Blue,36,3,2,2,2509.0,1464,1045.0,1.25
719026383,Existing Customer,35,F,2,Uneducated,Married,Less than $40K,Blue,36,3,1,3,2664.0,0,2664.0,1.071
821755233,Existing Customer,40,F,2,Unknown,Married,Unknown,Blue,28,5,5,2,14999.0,1123,13876.0,0.539
709683633,Existing Customer,32,F,1,High School,Single,Less than $40K,Silver,13,4,1,2,10332.0,948,9384.0,0.843
714318033,Existing Customer,50,M,4,Unknown,Married,$60K - $80K,Blue,36,5,1,4,10226.0,1638,8588.0,1.053
828291858,Attrited Customer,38,M,3,College,Single,$60K - $80K,Blue,34,6,3,4,12050.0,1821,10229.0,0.63
779647608,Existing Customer,39,M,2,High School,Single,$120K +,Blue,22,5,2,2,26124.0,0,26124.0,0.735
787605558,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,31,6,2,2,9816.0,0,9816.0,0.6729999999999999
771534408,Existing Customer,52,F,2,College,Single,Less than $40K,Blue,40,4,3,3,2783.0,2379,404.0,0.912
716219808,Existing Customer,49,M,3,Graduate,Unknown,$60K - $80K,Blue,36,5,2,3,15942.0,0,15942.0,0.723
715690908,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Silver,39,4,3,2,12222.0,1260,10962.0,1.138
789125733,Existing Customer,38,F,4,Doctorate,Married,Less than $40K,Blue,26,4,2,4,4002.0,1402,2600.0,0.579
717271983,Existing Customer,60,M,0,College,Single,$80K - $120K,Silver,53,6,3,2,34516.0,1388,33128.0,0.7909999999999999
709695333,Existing Customer,48,M,2,High School,Single,$80K - $120K,Blue,36,3,2,4,10227.0,1695,8532.0,0.875
712233183,Existing Customer,45,F,2,Graduate,Single,Less than $40K,Blue,34,3,3,1,4265.0,1622,2643.0,0.708
716645883,Existing Customer,47,M,2,Unknown,Unknown,$60K - $80K,Blue,36,3,2,2,13867.0,0,13867.0,0.659
711762408,Existing Customer,43,M,2,Doctorate,Divorced,$40K - $60K,Blue,34,4,1,2,2243.0,0,2243.0,0.6970000000000001
818305008,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,1,3,11239.0,1375,9864.0,0.94
788159433,Existing Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,45,5,1,2,22558.0,818,21740.0,0.987
709104333,Existing Customer,50,M,5,Post-Graduate,Married,$120K +,Silver,36,5,2,4,34516.0,891,33625.0,0.926
708112008,Existing Customer,56,M,2,Graduate,Married,$80K - $120K,Blue,36,4,2,3,23510.0,1049,22461.0,0.438
714731208,Existing Customer,63,F,0,Uneducated,Unknown,$40K - $60K,Blue,55,6,2,2,1651.0,1433,218.0,0.985
710006958,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,41,6,2,2,8693.0,796,7897.0,0.8640000000000001
815062383,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,30,3,3,1,4549.0,1193,3356.0,0.445
778447908,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,33,3,1,2,3558.0,0,3558.0,0.57
720725058,Attrited Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,1,3,4,7176.0,0,7176.0,0.45
803415183,Existing Customer,44,M,3,Unknown,Single,$80K - $120K,Silver,38,3,3,1,34516.0,657,33859.0,0.6409999999999999
708582858,Existing Customer,38,M,3,Graduate,Single,$60K - $80K,Blue,25,3,3,4,18293.0,0,18293.0,0.5710000000000001
779833908,Existing Customer,40,F,2,Graduate,Divorced,Unknown,Blue,23,6,2,1,18332.0,1376,16956.0,0.6
818687958,Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K,Blue,43,5,3,2,6383.0,1436,4947.0,0.845
708714108,Existing Customer,42,F,3,High School,Single,Less than $40K,Silver,31,5,2,3,13441.0,2517,10924.0,0.7340000000000001
754872333,Existing Customer,50,M,2,Graduate,Married,$120K +,Blue,43,3,1,3,20114.0,0,20114.0,0.82
718637208,Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,43,3,2,1,2019.0,1387,632.0,0.56
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K,Silver,33,6,1,2,34516.0,1793,32723.0,0.767
711935283,Attrited Customer,55,M,5,Post-Graduate,Single,$80K - $120K,Blue,47,3,1,4,1438.3,0,1438.3,0.414
716950758,Attrited Customer,46,M,4,High School,Married,$60K - $80K,Blue,36,1,3,2,8017.0,0,8017.0,0.5589999999999999
716497908,Existing Customer,49,F,1,Doctorate,Married,Unknown,Blue,36,3,1,2,8519.0,0,8519.0,0.873
809358708,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Blue,33,6,2,2,34516.0,2135,32381.0,0.488
716037708,Existing Customer,50,M,0,Uneducated,Divorced,$60K - $80K,Blue,39,6,3,3,9474.0,1021,8453.0,0.557
717804783,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,27,5,3,4,6587.0,824,5763.0,1.262
715338783,Existing Customer,32,M,1,High School,Single,$60K - $80K,Blue,36,4,2,2,2999.0,0,2999.0,0.812
779645658,Existing Customer,49,M,3,Graduate,Single,$60K - $80K,Blue,32,3,1,4,7154.0,1472,5682.0,1.002
787565433,Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,43,4,2,4,4039.0,1397,2642.0,0.396
717287883,Existing Customer,57,M,3,Graduate,Married,$80K - $120K,Blue,46,6,2,3,5516.0,2517,2999.0,0.473
715746633,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,54,3,1,2,5577.0,689,4888.0,0.985
720635883,Existing Customer,34,M,3,Unknown,Unknown,$80K - $120K,Blue,24,6,3,3,8628.0,1500,7128.0,0.688
710077008,Existing Customer,43,M,2,Uneducated,Single,$120K +,Blue,33,5,3,1,30137.0,1368,28769.0,0.721
804437658,Existing Customer,42,F,3,Doctorate,Married,Less than $40K,Blue,36,4,2,1,9778.0,2154,7624.0,0.5
780000258,Existing Customer,48,M,3,Uneducated,Single,$120K +,Blue,38,4,2,5,20912.0,0,20912.0,0.725
825785508,Existing Customer,49,M,3,High School,Single,$120K +,Blue,45,3,2,2,14699.0,1049,13650.0,0.534
720252858,Existing Customer,57,M,3,College,Single,$60K - $80K,Blue,36,6,3,2,10350.0,0,10350.0,0.826
710017758,Existing Customer,44,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,11346.0,0,11346.0,0.665
711750183,Existing Customer,63,F,2,Graduate,Single,Less than $40K,Gold,55,4,1,3,15987.0,1345,14642.0,0.7290000000000001
718364283,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,30,3,2,4,19711.0,0,19711.0,1.037
711638658,Existing Customer,33,M,4,High School,Single,$40K - $60K,Blue,25,4,1,1,8650.0,1929,6721.0,0.777
711046383,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Silver,36,5,1,1,34516.0,1316,33200.0,0.818
720877083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,2,9748.0,1354,8394.0,0.893
715662258,Existing Customer,49,F,3,Unknown,Unknown,Less than $40K,Blue,36,3,1,2,2454.0,2060,394.0,0.804
715570533,Attrited Customer,48,M,3,Post-Graduate,Unknown,$120K +,Blue,35,2,2,6,34516.0,0,34516.0,0.464
758202858,Existing Customer,47,F,3,High School,Unknown,Less than $40K,Blue,40,4,2,4,4255.0,1681,2574.0,0.65
712872183,Existing Customer,35,F,4,Uneducated,Single,Less than $40K,Blue,24,4,2,2,3271.0,1367,1904.0,0.7040000000000001
710014683,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,20,3,3,2,3480.0,724,2756.0,0.722
716934333,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,40,3,1,4,13306.0,2458,10848.0,0.516
778523733,Existing Customer,38,M,3,Graduate,Single,$80K - $120K,Blue,31,6,1,2,13637.0,0,13637.0,0.5660000000000001
716353083,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,29,4,2,3,6733.0,1028,5705.0,0.5529999999999999
753642933,Existing Customer,52,F,3,High School,Single,Less than $40K,Blue,45,3,3,0,2728.0,1365,1363.0,0.648
708151008,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,Blue,41,5,1,2,6250.0,644,5606.0,1.06
789646158,Existing Customer,49,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,1,3,3653.0,881,2772.0,0.846
712423233,Existing Customer,44,M,3,High School,Divorced,$60K - $80K,Blue,36,4,3,1,22919.0,1368,21551.0,0.942
719806233,Existing Customer,36,M,1,Graduate,Single,$120K +,Blue,20,3,2,2,34516.0,0,34516.0,0.531
786509358,Existing Customer,44,M,3,Unknown,Married,$80K - $120K,Blue,38,3,1,4,4198.0,1782,2416.0,1.526
711502908,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,39,6,2,2,7532.0,0,7532.0,0.476
748617858,Existing Customer,35,M,5,Uneducated,Single,$60K - $80K,Blue,28,4,2,3,4587.0,1704,2883.0,0.903
721532583,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,4,12250.0,2165,10085.0,0.6409999999999999
789244308,Existing Customer,56,M,4,College,Single,$80K - $120K,Blue,41,6,1,4,17753.0,1899,15854.0,0.851
709330383,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Silver,19,4,3,3,12535.0,2049,10486.0,0.6829999999999999
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,6,1,3,3541.0,1444,2097.0,0.664
716939358,Existing Customer,43,F,3,Graduate,Divorced,Unknown,Blue,33,6,3,4,14622.0,0,14622.0,0.959
778155558,Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,38,3,1,2,23973.0,0,23973.0,0.779
713461533,Existing Customer,54,M,3,Graduate,Single,$80K - $120K,Blue,38,4,2,1,29200.0,1310,27890.0,1.092
803776533,Existing Customer,46,M,2,Post-Graduate,Single,$60K - $80K,Blue,41,3,3,2,10077.0,0,10077.0,0.639
714857508,Existing Customer,44,F,4,Doctorate,Married,Unknown,Blue,36,5,2,4,8667.0,1775,6892.0,0.7290000000000001
720348933,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,31,4,3,4,12871.0,758,12113.0,0.778
721158108,Existing Customer,38,M,2,Graduate,Single,$60K - $80K,Blue,30,3,2,4,2346.0,0,2346.0,0.394
789043008,Existing Customer,55,F,2,Post-Graduate,Divorced,Less than $40K,Blue,43,4,2,4,9919.0,0,9919.0,0.496
713362158,Existing Customer,50,M,3,Unknown,Single,$120K +,Blue,33,4,1,4,17087.0,0,17087.0,0.7609999999999999
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,3,5505.0,2517,2988.0,0.7290000000000001
708494583,Existing Customer,49,F,3,Uneducated,Divorced,Less than $40K,Blue,36,4,1,3,1902.0,0,1902.0,0.693
718394658,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,1,4254.0,2464,1790.0,0.764
719398158,Existing Customer,51,M,2,Unknown,Unknown,$80K - $120K,Blue,39,6,1,3,9854.0,1886,7968.0,0.921
711885258,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,31,5,3,4,7711.0,988,6723.0,0.884
789161358,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,19,3,1,4,3213.0,2517,696.0,1.275
787581858,Existing Customer,46,M,2,Unknown,Unknown,$120K +,Blue,37,3,2,4,3132.0,1466,1666.0,0.6890000000000001
779198133,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,33,3,3,2,9977.0,2088,7889.0,0.65
708314808,Existing Customer,53,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.0,1393,4266.0,0.436
720508233,Attrited Customer,62,M,0,Unknown,Single,$40K - $60K,Silver,42,3,4,4,17161.0,0,17161.0,0.552
717134058,Existing Customer,65,F,1,Unknown,Single,Unknown,Blue,36,5,1,2,5018.0,1131,3887.0,0.624
783366483,Existing Customer,44,F,3,Unknown,Married,Unknown,Blue,38,4,3,3,11474.0,1063,10411.0,0.6859999999999999
715412583,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,7925.0,1445,6480.0,0.75
719562108,Existing Customer,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,1650,11143.0,0.7829999999999999
754457883,Existing Customer,49,M,2,Unknown,Single,Less than $40K,Blue,42,4,2,2,4834.0,0,4834.0,0.998
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,6,2,5,1438.3,688,750.3,0.976
711455133,Existing Customer,55,M,3,College,Single,$120K +,Blue,36,5,3,3,12948.0,1839,11109.0,1.113
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,1484,4178.0,0.434
772571508,Existing Customer,34,F,2,High School,Single,Less than $40K,Blue,24,4,1,0,2799.0,0,2799.0,0.696
718815108,Existing Customer,50,M,2,Unknown,Married,$80K - $120K,Blue,38,3,3,1,6030.0,1315,4715.0,0.623
719266158,Existing Customer,42,M,2,Graduate,Divorced,$80K - $120K,Blue,35,5,3,1,6779.0,1359,5420.0,0.737
720708183,Existing Customer,53,F,1,Uneducated,Divorced,$40K - $60K,Silver,36,5,1,1,15248.0,1242,14006.0,0.725
767523933,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,45,4,1,0,15583.0,0,15583.0,0.873
797466033,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,26,3,2,3,2576.0,1754,822.0,1.027
771886233,Existing Customer,48,M,1,Unknown,Married,$60K - $80K,Silver,37,6,3,5,25270.0,1090,24180.0,0.8190000000000001
712612233,Existing Customer,35,M,4,Graduate,Single,$60K - $80K,Blue,22,3,3,3,8717.0,719,7998.0,0.556
716516208,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,4,2,3,1438.3,0,1438.3,0.674
709950858,Existing Customer,45,M,5,College,Single,$80K - $120K,Blue,35,4,2,1,33755.0,2301,31454.0,0.7509999999999999
779882508,Existing Customer,53,F,2,Unknown,Single,$40K - $60K,Blue,37,5,3,4,7282.0,0,7282.0,0.74
717472833,Existing Customer,42,M,4,Unknown,Single,$80K - $120K,Blue,32,6,3,5,7260.0,713,6547.0,0.833
712665633,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Silver,30,6,1,4,12952.0,1864,11088.0,0.414
709562358,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,43,6,1,5,5353.0,1594,3759.0,0.973
715391433,Existing Customer,38,M,0,Graduate,Married,$60K - $80K,Blue,33,5,4,4,11741.0,1560,10181.0,0.773
708722583,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,1,2609.0,1656,953.0,0.657
720452508,Existing Customer,51,F,1,College,Married,Unknown,Blue,37,4,3,1,11167.0,0,11167.0,0.622
714566958,Existing Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,4,2,5,20882.0,1420,19462.0,0.857
816084333,Existing Customer,42,M,2,Unknown,Single,$120K +,Gold,37,5,2,2,34516.0,1230,33286.0,0.72
806179683,Existing Customer,63,F,1,College,Single,$40K - $60K,Blue,56,5,3,2,3071.0,2044,1027.0,0.91
806244183,Existing Customer,39,M,2,Graduate,Divorced,$60K - $80K,Blue,34,5,1,4,2267.0,0,2267.0,0.875
787999533,Existing Customer,52,M,2,High School,Single,$120K +,Blue,44,4,2,2,6617.0,2517,4100.0,0.459
718358808,Existing Customer,57,F,2,High School,Divorced,Less than $40K,Blue,50,5,3,5,3276.0,0,3276.0,0.972
718474683,Existing Customer,36,M,0,High School,Married,$120K +,Blue,24,3,3,2,10097.0,2139,7958.0,1.408
716908158,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,36,6,2,1,8260.0,2517,5743.0,1.0490000000000002
713984208,Existing Customer,52,M,4,Graduate,Married,$40K - $60K,Blue,33,5,2,1,5776.0,874,4902.0,0.894
713013483,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,3,1438.3,915,523.3,0.464
754599558,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,33,5,3,1,7207.0,2002,5205.0,0.828
788739633,Attrited Customer,38,M,1,Unknown,Married,$120K +,Blue,16,3,1,4,2106.0,238,1868.0,0.61
712411908,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,34,4,2,5,21158.0,0,21158.0,0.633
